,ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType,DisplayName,PriceNumerator
112,BSEFO,883083,2,SENSEX,SENSEX25JUN76000PE,IO,SENSEX-IO,12517800883083,2460.55,1283.95,1000,0.05,10,1,-1,SENSEX,2025-06-27T00:00:00,76000,4,SENSEX 27JUN2025 PE 76000,1
113,BSEFO,824192,2,SENSEX,SENSEX2511780500PE,IO,SENSEX-IO,12501700824192,4229.1,660.8,1000,0.05,20,1,-1,SENSEX,2025-01-17T00:00:00,80500,4,SENSEX 17JAN2025 PE 80500,1
114,BSEFO,824277,2,SENSEX,SENSEX2511777300PE,IO,SENSEX-IO,12501700824277,1587,11,1000,0.05,20,1,-1,SENSEX,2025-01-17T00:00:00,77300,4,SENSEX 17JAN2025 PE 77300,1
115,BSEFO,1147591,2,BANKEX,BANKEX24DEC61300PE,IO,BANKEX-IO,12436501147591,5006.5,1074.1,900,0.05,15,1,-1,BANKEX,2024-12-30T00:00:00,61300,4,BANKEX 30DEC2024 PE 61300,1
116,BSEFO,1138539,2,SENSEX,SENSEX24DEC86600CE,IO,SENSEX-IO,12436201138539,5.75,0.05,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,86600,3,SENSEX 27DEC2024 CE 86600,1
117,BSEFO,1164296,2,SENSEX,SENSEX25JAN80600CE,IO,SENSEX-IO,12503101164296,2196.2,122.7,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,80600,3,SENSEX 31JAN2025 CE 80600,1
118,BSEFO,846077,2,SENSEX,SENSEX26DEC83000PE,IO,SENSEX-IO,12635900846077,5643.25,4417.75,1000,0.05,10,1,-1,SENSEX,2026-12-25T00:00:00,83000,4,SENSEX 25DEC2026 PE 83000,1
119,BSEFO,1165356,2,BANKEX,BANKEX25JAN57600PE,IO,BANKEX-IO,12502701165356,1510.7,174.4,900,0.05,15,1,-1,BANKEX,2025-01-27T00:00:00,57600,4,BANKEX 27JAN2025 PE 57600,1
120,BSEFO,1138478,2,SENSEX,SENSEX24DEC82300CE,IO,SENSEX-IO,12436201138478,6.4,0.45,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,82300,3,SENSEX 27DEC2024 CE 82300,1
121,BSEFO,838603,2,SENSEX,SENSEX2512475200CE,IO,SENSEX-IO,12502400838603,6401.75,1779.35,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,75200,3,SENSEX 24JAN2025 CE 75200,1
122,BSEFO,837926,2,SENSEX,SENSEX25MAR77300PE,IO,SENSEX-IO,12508700837926,2527.55,944.4,1000,0.05,10,1,-1,SENSEX,2025-03-28T00:00:00,77300,4,SENSEX 28MAR2025 PE 77300,1
123,BSEFO,1146512,2,SENSEX,SENSEX25SEP86000PE,IO,SENSEX-IO,12526901146512,8168.2,5405.15,1000,0.05,10,1,-1,SENSEX,2025-09-26T00:00:00,86000,4,SENSEX 26SEP2025 PE 86000,1
124,BSEFO,1169471,2,SENSEX,SENSEX2510377700PE,IO,SENSEX-IO,12500301169471,1124.8,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,77700,4,SENSEX 03JAN2025 PE 77700,1
125,BSEFO,1145723,2,SENSEX50,SENSEX5024DEC28100CE,IO,SENSEX50-IO,12436101145723,2.95,0.05,1800,0.05,25,1,-1,SNSX50,2024-12-26T00:00:00,28100,3,SENSEX50 26DEC2024 CE 28100,1
126,BSEFO,1138446,2,SENSEX,SENSEX28DEC77000PE,IO,SENSEX-IO,12836401138446,3089.9,2699,1000,0.05,10,1,-1,SENSEX,2028-12-29T00:00:00,77000,4,SENSEX 29DEC2028 PE 77000,1
127,BSEFO,838884,2,SENSEX,SENSEX2520779000CE,IO,SENSEX-IO,12503800838884,3512.85,569.25,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,79000,3,SENSEX 07FEB2025 CE 79000,1
128,BSEFO,1144937,2,SENSEX50,SENSEX5024DEC26600CE,IO,SENSEX50-IO,12436101144937,2.95,0.05,1800,0.05,25,1,-1,SNSX50,2024-12-26T00:00:00,26600,3,SENSEX50 26DEC2024 CE 26600,1
129,BSEFO,837914,2,SENSEX,SENSEX25MAR81600PE,IO,SENSEX-IO,12508700837914,5295.85,2367.2,1000,0.05,10,1,-1,SENSEX,2025-03-28T00:00:00,81600,4,SENSEX 28MAR2025 PE 81600,1
130,BSEFO,824225,2,SENSEX,SENSEX2511782800PE,IO,SENSEX-IO,12501700824225,6547.45,1917.15,1000,0.05,20,1,-1,SENSEX,2025-01-17T00:00:00,82800,4,SENSEX 17JAN2025 PE 82800,1
131,BSEFO,839419,2,SENSEX,SENSEX2520780500CE,IO,SENSEX-IO,12503800839419,2511.15,266.15,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,80500,3,SENSEX 07FEB2025 CE 80500,1
132,BSEFO,837840,2,SENSEX,SENSEX25MAR79400PE,IO,SENSEX-IO,12508700837840,3748.7,1522.2,1000,0.05,10,1,-1,SENSEX,2025-03-28T00:00:00,79400,4,SENSEX 28MAR2025 PE 79400,1
133,BSEFO,1150400,2,BANKEX,BANKEX24DEC54300CE,IO,BANKEX-IO,12436501150400,5940.85,1977.1,900,0.05,15,1,-1,BANKEX,2024-12-30T00:00:00,54300,3,BANKEX 30DEC2024 CE 54300,1
134,BSEFO,822505,2,SENSEX,SENSEX2511080200PE,IO,SENSEX-IO,12501000822505,3923.3,283.8,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,80200,4,SENSEX 10JAN2025 PE 80200,1
135,BSEFO,880556,2,SENSEX,SENSEX25MAR80000CE,IO,SENSEX-IO,12508700880556,4251.7,1323.8,1000,0.05,10,1,-1,SENSEX,2025-03-28T00:00:00,80000,3,SENSEX 28MAR2025 CE 80000,1
136,BSEFO,1173479,2,SENSEX,SENSEX2510378700PE,IO,SENSEX-IO,12500301173479,1938.85,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,78700,4,SENSEX 03JAN2025 PE 78700,1
137,BSEFO,824280,2,SENSEX,SENSEX2511780400CE,IO,SENSEX-IO,12501700824280,1724.3,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-17T00:00:00,80400,3,SENSEX 17JAN2025 CE 80400,1
138,BSEFO,875898,2,SENSEX,SENSEX25MAR79000CE,IO,SENSEX-IO,12508700875898,4903.25,1656.85,1000,0.05,10,1,-1,SENSEX,2025-03-28T00:00:00,79000,3,SENSEX 28MAR2025 CE 79000,1
139,BSEFO,1164076,2,SENSEX,SENSEX25JAN79300CE,IO,SENSEX-IO,12503101164076,3051.4,325.4,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,79300,3,SENSEX 31JAN2025 CE 79300,1
140,BSEFO,838843,2,SENSEX,SENSEX2520778500PE,IO,SENSEX-IO,12503800838843,2759.05,589.55,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,78500,4,SENSEX 07FEB2025 PE 78500,1
141,BSEFO,825777,2,SENSEX,SENSEX2512477600CE,IO,SENSEX-IO,12502400825777,4160.25,580.55,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,77600,3,SENSEX 24JAN2025 CE 77600,1
142,BSEFO,1144274,2,SENSEX,SENSEX24DEC89600CE,IO,SENSEX-IO,12436201144274,4.65,0.05,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,89600,3,SENSEX 27DEC2024 CE 89600,1
143,BSEFO,885279,2,SENSEX,SENSEX28DEC86000CE,IO,SENSEX-IO,12836400885279,20308.7,15671.7,1000,0.05,10,1,-1,SENSEX,2028-12-29T00:00:00,86000,3,SENSEX 29DEC2028 CE 86000,1
144,BSEFO,1164166,2,SENSEX,SENSEX25JAN76400CE,IO,SENSEX-IO,12503101164166,5440.7,1331.2,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,76400,3,SENSEX 31JAN2025 CE 76400,1
145,BSEFO,824689,2,BANKEX,BANKEX25FEB63700PE,IO,BANKEX-IO,12505500824689,6802.6,3410.7,900,0.05,30,1,-1,BANKEX,2025-02-24T00:00:00,63700,4,BANKEX 24FEB2025 PE 63700,1
146,BSEFO,837519,2,SENSEX,SENSEX25MAR77400CE,IO,SENSEX-IO,12508700837519,6047.15,2313.15,1000,0.05,10,1,-1,SENSEX,2025-03-28T00:00:00,77400,3,SENSEX 28MAR2025 CE 77400,1
147,BSEFO,822716,2,SENSEX,SENSEX2511083800CE,IO,SENSEX-IO,12501000822716,185.45,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,83800,3,SENSEX 10JAN2025 CE 83800,1
148,BSEFO,840058,2,SENSEX,SENSEX2520782100PE,IO,SENSEX-IO,12503800840058,5713.65,1930.35,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,82100,4,SENSEX 07FEB2025 PE 82100,1
149,BSEFO,1169354,2,SENSEX,SENSEX2510380700PE,IO,SENSEX-IO,12500301169354,4523.9,128,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,80700,4,SENSEX 03JAN2025 PE 80700,1
150,BSEFO,1164925,2,SENSEX,SENSEX25JAN81100CE,IO,SENSEX-IO,12503101164925,1910.7,73.95,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,81100,3,SENSEX 31JAN2025 CE 81100,1
151,BSEFO,838679,2,SENSEX,SENSEX2520778600PE,IO,SENSEX-IO,12503800838679,2828.55,612.6,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,78600,4,SENSEX 07FEB2025 PE 78600,1
152,BSEFO,823175,2,BANKEX,BANKEX25FEB60900CE,IO,BANKEX-IO,12505500823175,1618.4,237.25,900,0.05,30,1,-1,BANKEX,2025-02-24T00:00:00,60900,3,BANKEX 24FEB2025 CE 60900,1
153,BSEFO,838278,2,SENSEX,SENSEX2511775700CE,IO,SENSEX-IO,12501700838278,5755.5,1205.95,1000,0.05,20,1,-1,SENSEX,2025-01-17T00:00:00,75700,3,SENSEX 17JAN2025 CE 75700,1
154,BSEFO,1166043,2,SENSEX50,SENSEX5025JAN24850CE,IO,SENSEX50-IO,12503001166043,1101.55,51.25,1800,0.05,25,1,-1,SNSX50,2025-01-30T00:00:00,24850,3,SENSEX50 30JAN2025 CE 24850,1
155,BSEFO,839633,2,SENSEX,SENSEX2512474500PE,IO,SENSEX-IO,12502400839633,533.95,15.1,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,74500,4,SENSEX 24JAN2025 PE 74500,1
156,BSEFO,821816,2,SENSEX,SENSEX24DEC73200PE,IO,SENSEX-IO,12436200821816,5.25,0.05,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,73200,4,SENSEX 27DEC2024 PE 73200,1
157,BSEFO,838709,2,SENSEX,SENSEX2512474600PE,IO,SENSEX-IO,12502400838709,561.5,16.2,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,74600,4,SENSEX 24JAN2025 PE 74600,1
158,BSEFO,1145913,2,SENSEX50,SENSEX5024DEC26550CE,IO,SENSEX50-IO,12436101145913,2.95,0.05,1800,0.05,25,1,-1,SNSX50,2024-12-26T00:00:00,26550,3,SENSEX50 26DEC2024 CE 26550,1
159,BSEFO,842981,2,SENSEX,SENSEX27DEC81000PE,IO,SENSEX-IO,12736500842981,4453.1,3724.55,1000,0.05,10,1,-1,SENSEX,2027-12-31T00:00:00,81000,4,SENSEX 31DEC2027 PE 81000,1
160,BSEFO,838303,2,BANKEX,BANKEX25FEB54900CE,IO,BANKEX-IO,12505500838303,6049.6,2574.85,900,0.05,30,1,-1,BANKEX,2025-02-24T00:00:00,54900,3,BANKEX 24FEB2025 CE 54900,1
161,BSEFO,825696,2,SENSEX,SENSEX2512480700CE,IO,SENSEX-IO,12502400825696,1858.25,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,80700,3,SENSEX 24JAN2025 CE 80700,1
162,BSEFO,1165315,2,BANKEX,BANKEX25JAN57300PE,IO,BANKEX-IO,12502701165315,1325.05,137.35,900,0.05,15,1,-1,BANKEX,2025-01-27T00:00:00,57300,4,BANKEX 27JAN2025 PE 57300,1
163,BSEFO,1147024,2,SENSEX50,SENSEX5024DEC26150PE,IO,SENSEX50-IO,12436101147024,2039,339.3,1800,0.05,25,1,-1,SNSX50,2024-12-26T00:00:00,26150,4,SENSEX50 26DEC2024 PE 26150,1
164,BSEFO,824028,2,SENSEX,SENSEX2511779300CE,IO,SENSEX-IO,12501700824028,2482.55,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-17T00:00:00,79300,3,SENSEX 17JAN2025 CE 79300,1
165,BSEFO,825344,2,SENSEX50,SENSEX5025JAN26950CE,IO,SENSEX50-IO,12503000825344,111.65,0.05,1800,0.05,25,1,-1,SNSX50,2025-01-30T00:00:00,26950,3,SENSEX50 30JAN2025 CE 26950,1
166,BSEFO,824706,2,SENSEX,SENSEX25FEB84800PE,IO,SENSEX-IO,12505900824706,8101.95,3850.25,1000,0.05,20,1,-1,SENSEX,2025-02-28T00:00:00,84800,4,SENSEX 28FEB2025 PE 84800,1
167,BSEFO,836113,2,SENSEX,SENSEX2511786100PE,IO,SENSEX-IO,12501700836113,9904.7,4667.7,1000,0.05,20,1,-1,SENSEX,2025-01-17T00:00:00,86100,4,SENSEX 17JAN2025 PE 86100,1
168,BSEFO,820531,2,SENSEX50,SENSEX5024DEC23700PE,IO,SENSEX50-IO,12436100820531,2.95,0.05,1800,0.05,25,1,-1,SNSX50,2024-12-26T00:00:00,23700,4,SENSEX50 26DEC2024 PE 23700,1
169,BSEFO,838606,2,BANKEX,BANKEX25FEB55000PE,IO,BANKEX-IO,12505500838606,662.7,150.1,900,0.05,30,1,-1,BANKEX,2025-02-24T00:00:00,55000,4,BANKEX 24FEB2025 PE 55000,1
170,BSEFO,825106,2,SENSEX,SENSEX2510384900PE,IO,SENSEX-IO,12500300825106,8940.45,3607.55,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,84900,4,SENSEX 03JAN2025 PE 84900,1
171,BSEFO,1138217,2,SENSEX,SENSEX24DEC85300PE,IO,SENSEX-IO,12436201138217,9452.85,4106.65,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,85300,4,SENSEX 27DEC2024 PE 85300,1
172,BSEFO,1165465,2,BANKEX,BANKEX25JAN62500PE,IO,BANKEX-IO,12502701165465,5864.75,2338.15,900,0.05,15,1,-1,BANKEX,2025-01-27T00:00:00,62500,4,BANKEX 27JAN2025 PE 62500,1
173,BSEFO,825459,2,SENSEX,SENSEX2512481100PE,IO,SENSEX-IO,12502400825459,4805.7,1124.7,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,81100,4,SENSEX 24JAN2025 PE 81100,1
174,BSEFO,866588,2,SENSEX,SENSEX28JUN85000PE,IO,SENSEX-IO,12818200866588,5460.1,4667,1000,0.05,10,1,-1,SENSEX,2028-06-30T00:00:00,85000,4,SENSEX 30JUN2028 PE 85000,1
175,BSEFO,874662,2,SENSEX,SENSEX25MAR77000CE,IO,SENSEX-IO,12508700874662,6351.1,2502.1,1000,0.05,10,1,-1,SENSEX,2025-03-28T00:00:00,77000,3,SENSEX 28MAR2025 CE 77000,1
176,BSEFO,837509,2,SENSEX,SENSEX25MAR80200CE,IO,SENSEX-IO,12508700837509,4127.65,1263.85,1000,0.05,10,1,-1,SENSEX,2025-03-28T00:00:00,80200,3,SENSEX 28MAR2025 CE 80200,1
177,BSEFO,1147707,2,BANKEX,BANKEX24DEC58400CE,IO,BANKEX-IO,12436501147707,1267.9,0.05,900,0.05,15,1,-1,BANKEX,2024-12-30T00:00:00,58400,3,BANKEX 30DEC2024 CE 58400,1
178,BSEFO,1147284,2,BANKEX,BANKEX24DEC62400PE,IO,BANKEX-IO,12436501147284,6114.35,2151.65,900,0.05,15,1,-1,BANKEX,2024-12-30T00:00:00,62400,4,BANKEX 30DEC2024 PE 62400,1
179,BSEFO,1168211,2,BANKEX,BANKEX25JAN53900CE,IO,BANKEX-IO,12502701168211,6628.1,2819.4,900,0.05,15,1,-1,BANKEX,2025-01-27T00:00:00,53900,3,BANKEX 27JAN2025 CE 53900,1
180,BSEFO,825412,2,SENSEX,SENSEX2510385700PE,IO,SENSEX-IO,12500300825412,9741.05,4399.15,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,85700,4,SENSEX 03JAN2025 PE 85700,1
181,BSEFO,825589,2,SENSEX,SENSEX2512481800CE,IO,SENSEX-IO,12502400825589,1286.4,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,81800,3,SENSEX 24JAN2025 CE 81800,1
182,BSEFO,824532,2,SENSEX,SENSEX2511784200PE,IO,SENSEX-IO,12501700824532,7980.55,2984.65,1000,0.05,20,1,-1,SENSEX,2025-01-17T00:00:00,84200,4,SENSEX 17JAN2025 PE 84200,1
183,BSEFO,1164168,2,SENSEX,SENSEX25JAN81500PE,IO,SENSEX-IO,12503101164168,5173.6,1483.55,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,81500,4,SENSEX 31JAN2025 PE 81500,1
184,BSEFO,1138751,2,SENSEX,SENSEX24DEC83300CE,IO,SENSEX-IO,12436201138751,6.4,0.35,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,83300,3,SENSEX 27DEC2024 CE 83300,1
185,BSEFO,822471,2,SENSEX,SENSEX2511082900PE,IO,SENSEX-IO,12501000822471,6762.2,1837.6,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,82900,4,SENSEX 10JAN2025 PE 82900,1
186,BSEFO,823991,2,SENSEX,SENSEX2511778500CE,IO,SENSEX-IO,12501700823991,3124.9,90.6,1000,0.05,20,1,-1,SENSEX,2025-01-17T00:00:00,78500,3,SENSEX 17JAN2025 CE 78500,1
187,BSEFO,1146773,2,SENSEX,SENSEX25SEP89000CE,IO,SENSEX-IO,12526901146773,3642.25,1567.95,1000,0.05,10,1,-1,SENSEX,2025-09-26T00:00:00,89000,3,SENSEX 26SEP2025 CE 89000,1
188,BSEFO,839167,2,SENSEX,SENSEX2511774100CE,IO,SENSEX-IO,12501700839167,7360.3,2336.1,1000,0.05,20,1,-1,SENSEX,2025-01-17T00:00:00,74100,3,SENSEX 17JAN2025 CE 74100,1
189,BSEFO,1166103,2,SENSEX50,SENSEX5025JAN26300CE,IO,SENSEX50-IO,12503001166103,263.1,0.05,1800,0.05,25,1,-1,SNSX50,2025-01-30T00:00:00,26300,3,SENSEX50 30JAN2025 CE 26300,1
190,BSEFO,839128,2,SENSEX,SENSEX2520780300CE,IO,SENSEX-IO,12503800839128,2633.85,297.45,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,80300,3,SENSEX 07FEB2025 CE 80300,1
191,BSEFO,1147092,2,BANKEX,BANKEX24DEC56600PE,IO,BANKEX-IO,12436501147092,173.3,0.05,900,0.05,15,1,-1,BANKEX,2024-12-30T00:00:00,56600,4,BANKEX 30DEC2024 PE 56600,1
192,BSEFO,1168137,2,SENSEX,SENSEX25JAN73800CE,IO,SENSEX-IO,12503101168137,7902.8,2993.1,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,73800,3,SENSEX 31JAN2025 CE 73800,1
193,BSEFO,1164118,2,SENSEX,SENSEX25JAN78100PE,IO,SENSEX-IO,12503101164118,2390.3,378.65,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,78100,4,SENSEX 31JAN2025 PE 78100,1
194,BSEFO,824265,2,SENSEX,SENSEX25FEB76500PE,IO,SENSEX-IO,12505900824265,1857,502.6,1000,0.05,20,1,-1,SENSEX,2025-02-28T00:00:00,76500,4,SENSEX 28FEB2025 PE 76500,1
195,BSEFO,1127416,2,SENSEX,SENSEX25MAR88000CE,IO,SENSEX-IO,12508701127416,955.8,151.6,1000,0.05,10,1,-1,SENSEX,2025-03-28T00:00:00,88000,3,SENSEX 28MAR2025 CE 88000,1
196,BSEFO,824825,2,BANKEX,BANKEX25FEB63700CE,IO,BANKEX-IO,12505500824825,617.7,44.75,900,0.05,30,1,-1,BANKEX,2025-02-24T00:00:00,63700,3,BANKEX 24FEB2025 CE 63700,1
197,BSEFO,1140302,2,SENSEX,SENSEX24DEC87300CE,IO,SENSEX-IO,12436201140302,2.95,0.05,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,87300,3,SENSEX 27DEC2024 CE 87300,1
198,BSEFO,838905,2,SENSEX,SENSEX2520775300CE,IO,SENSEX-IO,12503800838905,6621.3,2166.9,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,75300,3,SENSEX 07FEB2025 CE 75300,1
199,BSEFO,822647,2,BANKEX,BANKEX25FEB55900CE,IO,BANKEX-IO,12505500822647,5149.85,1927.75,900,0.05,30,1,-1,BANKEX,2025-02-24T00:00:00,55900,3,BANKEX 24FEB2025 CE 55900,1
200,BSEFO,825264,2,SENSEX,SENSEX25JAN85200CE,IO,SENSEX-IO,12503100825264,457.5,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,85200,3,SENSEX 31JAN2025 CE 85200,1
201,BSEFO,825540,2,SENSEX,SENSEX2512481900PE,IO,SENSEX-IO,12502400825540,5577.5,1527.1,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,81900,4,SENSEX 24JAN2025 PE 81900,1
202,BSEFO,1147712,2,BANKEX,BANKEX24DEC62000PE,IO,BANKEX-IO,12436501147712,5713.6,1755.1,900,0.05,15,1,-1,BANKEX,2024-12-30T00:00:00,62000,4,BANKEX 30DEC2024 PE 62000,1
203,BSEFO,824021,2,SENSEX,SENSEX2511779000PE,IO,SENSEX-IO,12501700824021,2854.15,219.45,1000,0.05,20,1,-1,SENSEX,2025-01-17T00:00:00,79000,4,SENSEX 17JAN2025 PE 79000,1
204,BSEFO,825337,2,SENSEX,SENSEX25FEB85500CE,IO,SENSEX-IO,12505900825337,1020.1,97,1000,0.05,20,1,-1,SENSEX,2025-02-28T00:00:00,85500,3,SENSEX 28FEB2025 CE 85500,1
205,BSEFO,1174638,2,SENSEX,SENSEX2510380700CE,IO,SENSEX-IO,12500301174638,586.2,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,80700,3,SENSEX 03JAN2025 CE 80700,1
206,BSEFO,837746,2,SENSEX,SENSEX25MAR79200CE,IO,SENSEX-IO,12508700837746,4768.85,1585.7,1000,0.05,10,1,-1,SENSEX,2025-03-28T00:00:00,79200,3,SENSEX 28MAR2025 CE 79200,1
207,BSEFO,1149060,2,BANKEX,BANKEX24DEC55300CE,IO,BANKEX-IO,12436501149060,4936.4,993.6,900,0.05,15,1,-1,BANKEX,2024-12-30T00:00:00,55300,3,BANKEX 30DEC2024 CE 55300,1
208,BSEFO,1174935,2,SENSEX,SENSEX2510378300CE,IO,SENSEX-IO,12500301174935,2487.95,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,78300,3,SENSEX 03JAN2025 CE 78300,1
209,BSEFO,838364,2,SENSEX,SENSEX25FEB75300CE,IO,SENSEX-IO,12505900838364,7099.1,2747.6,1000,0.05,20,1,-1,SENSEX,2025-02-28T00:00:00,75300,3,SENSEX 28FEB2025 CE 75300,1
210,BSEFO,839361,2,SENSEX,SENSEX2511074100CE,IO,SENSEX-IO,12501000839361,7254.9,2108,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,74100,3,SENSEX 10JAN2025 CE 74100,1
211,BSEFO,1149041,2,SENSEX50,SENSEX5024DEC25950CE,IO,SENSEX50-IO,12436101149041,2.95,0.05,1800,0.05,25,1,-1,SNSX50,2024-12-26T00:00:00,25950,3,SENSEX50 26DEC2024 CE 25950,1
212,BSEFO,1138602,2,SENSEX,SENSEX24DEC84900PE,IO,SENSEX-IO,12436201138602,9053.1,3706.9,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,84900,4,SENSEX 27DEC2024 PE 84900,1
213,BSEFO,1167873,2,BANKEX,BANKEX25JAN54100PE,IO,BANKEX-IO,12502701167873,193.8,10.65,900,0.05,15,1,-1,BANKEX,2025-01-27T00:00:00,54100,4,BANKEX 27JAN2025 PE 54100,1
214,BSEFO,866776,2,SENSEX,SENSEX27DEC85000CE,IO,SENSEX-IO,12736500866776,16659.9,12260.15,1000,0.05,10,1,-1,SENSEX,2027-12-31T00:00:00,85000,3,SENSEX 31DEC2027 CE 85000,1
215,BSEFO,1107216,2,SENSEX,SENSEX25MAR87000PE,IO,SENSEX-IO,12508701107216,9904.95,5548.25,1000,0.05,10,1,-1,SENSEX,2025-03-28T00:00:00,87000,4,SENSEX 28MAR2025 PE 87000,1
216,BSEFO,1147011,2,BANKEX,BANKEX24DEC59500PE,IO,BANKEX-IO,12436501147011,2828.9,0.05,900,0.05,15,1,-1,BANKEX,2024-12-30T00:00:00,59500,4,BANKEX 30DEC2024 PE 59500,1
217,BSEFO,825738,2,SENSEX,SENSEX2512484600PE,IO,SENSEX-IO,12502400825738,8278.05,3377.55,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,84600,4,SENSEX 24JAN2025 PE 84600,1
218,BSEFO,1165937,2,SENSEX50,SENSEX5025JAN24600PE,IO,SENSEX50-IO,12503001165937,479.05,0.05,1800,0.05,25,1,-1,SNSX50,2025-01-30T00:00:00,24600,4,SENSEX50 30JAN2025 PE 24600,1
219,BSEFO,1150045,2,BANKEX,BANKEX24DEC53500PE,IO,BANKEX-IO,12436501150045,7.1,1.2,900,0.05,15,1,-1,BANKEX,2024-12-30T00:00:00,53500,4,BANKEX 30DEC2024 PE 53500,1
220,BSEFO,839905,2,SENSEX,SENSEX25MAR74300CE,IO,SENSEX-IO,12508700839905,8559.5,4042.3,1000,0.05,10,1,-1,SENSEX,2025-03-28T00:00:00,74300,3,SENSEX 28MAR2025 CE 74300,1
221,BSEFO,839655,2,SENSEX,SENSEX2520781900PE,IO,SENSEX-IO,12503800839655,5530.35,1826.35,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,81900,4,SENSEX 07FEB2025 PE 81900,1
222,BSEFO,822967,2,BANKEX,BANKEX25FEB60400CE,IO,BANKEX-IO,12505500822967,1873.75,308.55,900,0.05,30,1,-1,BANKEX,2025-02-24T00:00:00,60400,3,BANKEX 24FEB2025 CE 60400,1
223,BSEFO,824241,2,SENSEX,SENSEX2511783300CE,IO,SENSEX-IO,12501700824241,491.25,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-17T00:00:00,83300,3,SENSEX 17JAN2025 CE 83300,1
224,BSEFO,822545,2,SENSEX,SENSEX2511079700PE,IO,SENSEX-IO,12501000822545,3416.85,130.35,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,79700,4,SENSEX 10JAN2025 PE 79700,1
225,BSEFO,1147099,2,BANKEX,BANKEX24DEC59100CE,IO,BANKEX-IO,12436501147099,619.85,0.05,900,0.05,15,1,-1,BANKEX,2024-12-30T00:00:00,59100,3,BANKEX 30DEC2024 CE 59100,1
226,BSEFO,1164542,2,SENSEX,SENSEX25JAN76500CE,IO,SENSEX-IO,12503101164542,5350.15,1281.55,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,76500,3,SENSEX 31JAN2025 CE 76500,1
227,BSEFO,836077,2,SENSEX,SENSEX2512486100CE,IO,SENSEX-IO,12502400836077,193.05,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,86100,3,SENSEX 24JAN2025 CE 86100,1
